ssim,mse,psnr,brisque
0.2390292506005763,167.16306089052992,-22.231403148267944,34.234485260794116
0.427919234955095,119.49689286868306,-20.773566130035803,14.966200015069688
0.27021633464736605,235.4737578535134,-23.719425146307636,36.08129148018563
0.15195877273771394,447.7606627817062,-26.51045936748023,45.312202880179456
0.10140745294108289,245.98081080839853,-23.909012287087513,16.371310646243813
0.2682684413008798,255.8579115220976,-24.079988505724227,-5.882920904201484
0.04380371491484906,610.8246006800413,-27.8591651974726,2.9657512571060067
0.10849211580869728,636.1035237511404,-28.035278013954873,1.2407669451999652
0.2309333156094067,166.57841944775615,-22.216187370357726,30.428090026679882
0.0972572193155509,620.7055102594828,-27.928856008142112,31.149427745324118
0.0972279463087301,315.0799008531842,-24.984207001369963,23.58305575103529
0.12076136602011481,384.79739630200976,-25.852321247600184,34.253639036433555
0.1585423947517641,514.1029831264932,-27.1105012390519,30.94344223869402
0.080152297673926,452.2028280772408,-26.55333274096248,50.19260213486481
0.31882213070297155,117.34506660583126,-20.694648358101794,33.24201472705974
0.20584144959414957,178.4890616310411,-22.5161160633707,35.747597476806476
0.1848951564754857,373.53783149400834,-25.723345932385804,25.64808752055555
0.23459329986138683,741.5052998143236,-28.701142594397755,41.27791118458762
0.23593635036828747,313.02893932851174,-24.955844896541294,33.07223280343939
0.14852555424128405,660.8524534801428,-28.201045066986698,27.433479945940206
0.2182645184137521,734.2577185592995,-28.65848520547365,36.31732422964487
0.20816849184957256,345.06035818176093,-25.378950687907395,28.321919232447698
0.15522398001777582,594.7074508419801,-27.743033796280603,17.684150351471516
0.20725793783851792,889.2184617773096,-29.49008470856439,20.65890654461097
0.18911536400577178,860.1780098607427,-29.34588335778863,27.32055021732762
0.08870391429672331,1047.4564500512363,-30.20135975413405,24.423808536215773
0.0714255137855517,202.76891434029213,-23.070013758818884,45.01237211813165
0.09546111263830244,2550.823746261868,-34.06680451290947,30.34943157043287
0.09706403633595104,407.79744524830426,-26.104445007014654,9.42531855767524
0.07704392710469392,707.4002787195063,-28.496652265931232,18.834590294022036
0.14396285463239777,363.2911524047781,-25.6025482118071,43.8618525604887
0.31203313877828054,266.6309999176513,-24.25910641366288,40.95121344045762
0.109791848486191,258.2733980215818,-24.120796764505354,37.952387447217205
0.16095979257374665,290.94378284946276,-24.638090812303403,13.599271712453714
0.14264890798431978,573.8012491251982,-27.58761489339729,7.362639389116424
0.06987162010142418,715.834107689663,-28.54812387583616,23.358475626432522
0.18747125905963888,535.4521494938754,-27.287206663176566,29.011278807958405
0.3730221562951764,33.56965212553737,-15.259468407790724,42.951773729757605
0.26627181816489576,168.54469334819794,-22.26715083253456,32.51857901898174
0.2398559656766559,308.8384266795311,-24.89731331354815,25.834354074634888
0.11595726185652169,473.4829116581071,-26.753043096191046,19.096445093827555
0.23008225051567918,241.0139256034092,-23.820421365084595,0.9500405073638092
0.4807250056491492,210.068774953412,-23.22361502795112,48.63702343609506
0.36013346485078096,202.57968984191342,-23.065959018745357,55.40158688388496
0.019333132136287474,487.4172024523484,-26.879008527073278,6.5846530743740175
0.012833488189328663,1902.0486625504311,-32.79221623856273,35.67471676976342
0.15049196213939284,784.5084009826312,-28.945975986315137,50.07615413263963
0.11995842573151644,772.2973846166199,-28.87784564103562,9.121062072090439
0.1636170537912751,1210.6831167820637,-30.830304861308782,9.438691239377903
0.2007724401291367,340.5694244839678,-25.32205655447061,41.77667067391744
0.14122501453083744,547.9734752363523,-27.387595368834848,4.482162468617929
0.169739128445699,248.4909569130994,-23.953105885051585,7.068370008762116
0.08851035886409415,449.03722304600944,-26.522823434385806,8.141299775588863
0.12342982546179747,803.1633556707573,-29.048038855665993,18.34573485729888
0.18978775904194087,148.7047728739238,-21.723249079943308,11.707155783651018
0.07749477172845556,375.48125906025456,-25.745882654684642,32.43879845790465
0.3225202765589833,45.703706076325524,-16.599514180838163,62.90117976736903
0.186802515547045,384.4702847897504,-25.848627793766216,27.544093808605652
0.13982050708961552,630.3199034779269,-27.995610209668946,16.975546236447457
0.10554533105778763,1141.385529355189,-30.574323622018753,14.008995009834138
0.0985292985818216,983.6894731704446,-29.92858023865952,7.7212507701947
0.13004238408140356,99.65718401208372,-19.985086112587634,43.91831235953768
0.265162352910946,208.25072518021523,-23.185865224015984,34.04585309821468
0.15230034344225657,203.0021691878967,-23.075006786092743,32.49852268178992
0.1638352823521301,284.5803264967652,-24.542048732984366,25.62665704323021
0.16063576248802014,153.3532255913295,-21.85692915250246,28.738380708035237
0.1327744739533379,658.5964929765724,-28.186194137658408,32.361678635642846
0.14704342978007887,515.419668504859,-27.121609872846278,28.978659395916537
0.08740277822918027,1069.8594047693011,-30.293267087648626,4.182539546804691
0.24808701314441203,463.48357124372876,-26.660343446409374,45.42337253882724
0.2261295985268179,239.57107620320818,-23.794343838191374,37.7101978121577
0.15282922764583406,790.5945894044943,-28.979538378341555,-0.4366405097726158
0.08180473160368482,774.9156792558766,-28.89254448278988,29.18200556907331
0.14736553041795522,269.62489515166783,-24.307599892276677,19.94557512212029
0.05192155325497186,729.7539747701176,-28.63176469149641,13.405254230432973
0.08434366838911957,692.9883412582967,-28.407259281619083,13.939581544934953
0.27693910030298247,104.88243797008553,-20.20702773882727,65.95766066485734
0.27882499391003407,264.1142445314563,-24.21791824738093,41.75340663081701
0.07315965340589939,914.9821201544315,-29.61412607515479,26.074951395472993
0.19792094815531566,357.54091156136826,-25.533257430567595,35.410426060915796
0.11349190989235088,643.5105588972641,-28.085556773215167,21.19242105383077
0.2730895503143455,817.5795299954681,-29.125300093546016,16.62494435850678
0.1661310336513705,518.1613375062498,-27.144650050718404,39.73007194006115
0.12437677979924529,684.0319845629728,-28.35076409314331,39.015810862396705
0.059405152502418804,616.9322044464284,-27.902374414197347,13.464871588400541
0.26413258573275045,315.22939925059956,-24.986267143279903,27.603945981002738
0.13991520415693595,1133.1686344634356,-30.542945449624366,17.21259126237905
0.3107241554916627,441.87067336899463,-26.45295178713998,35.76965650495967
0.296257495719196,421.2756782100039,-26.24566386437328,37.91082073114134
0.04962085626572045,416.3681085839669,-26.19477457638654,16.847560913297883
0.14802226615014938,595.3028424617708,-27.747379562331155,41.27639252127196
0.07985277407131586,902.1491595026937,-29.55278348842853,63.44710754853881
0.17465657989322997,179.36495156026834,-22.537375845774953,23.944916093676255
0.2262885616993728,331.80543068317604,-25.208834898753075,42.55615276886519
0.11456344127736233,459.2014992143633,-26.620032972894432,21.381943138247124
0.14344777756254715,384.06733348429293,-25.84407370193491,43.4486691393507
0.12579160300525985,1795.949055763416,-32.54294013225145,8.14245677634787
0.11386973094148922,311.1379665505115,-24.92953009042905,29.93375334823915
0.19302548661771196,744.177676596659,-28.716766381710052,23.613901828546744
0.10262095224266007,1030.524706995742,-30.13058408520167,28.421266603952603
