ssim,mse,psnr
0.6958039315535378,49.10319022787769,-16.91109709095565
0.6988417639653933,47.1292576155167,-16.73290598766131
0.6908203466410684,87.69505606957348,-19.42975110102352
0.5477027624574596,203.20827295446463,-23.079413848389265
0.6654704132119689,85.69331120580433,-19.32946924376196
0.5800388071647253,124.633947913152,-20.95636351980151
0.27785773004317416,394.4606309930302,-25.960036650975972
0.40860832012264364,354.9886936403038,-25.502145210330607
0.7029050026867394,59.37516324976569,-17.736048167108166
0.5184467482898225,344.5847564512646,-25.372960614592866
0.5169413234702068,141.85609194170434,-21.518479911001922
0.5367251247001902,141.1411570203027,-21.496536732899337
0.5870851932482581,179.77916996730207,-22.547393709772155
0.3323767238819149,226.01040396094535,-23.541284315316013
0.6522795908980831,47.50998755278736,-16.7678491663776
0.5880435159274323,82.7844882057774,-19.179489682131255
0.5819725980230094,135.35214132513548,-21.31465130873677
0.6205422745976832,329.7131156663617,-25.18136223297942
0.6592635508804964,135.52538248432282,-21.320206416349517
0.5495245585351707,263.4087104463547,-24.20630132190834
0.5749778238156177,247.56892517817906,-23.936961311776763
0.5933379992696668,161.55144801768395,-22.083108550387234
0.4966254657937188,319.1595937354357,-25.04007903579356
0.546579697883996,436.40207873587366,-26.39886810617883
0.5774814425745167,394.68506507703506,-25.96250692959113
0.39562161677147684,602.2363717545096,-27.7976698095966
0.4538311729027148,96.28799241245333,-19.835721318373444
0.3406257623650748,2065.007469837545,-33.14921626986782
0.3152442897937714,236.7334309706607,-23.742595923645364
0.48755786668445694,366.5378095483673,-25.641187801538933
0.49455197842701026,175.0516470433976,-22.43166201353516
0.6823958975848315,89.73675223936625,-19.529703474564084
0.39215048333770275,93.09357823457823,-19.6891972358631
0.5488853114871416,145.03451097928533,-21.61471354955924
0.5066495837356381,307.7297763660791,-24.881695212257288
0.42449424165669086,345.98352572903565,-25.39055420020209
0.5492454336053576,250.53202732828098,-23.98863252769499
0.5946118214789736,13.344510096526223,-11.25302634603051
0.6308954693511001,78.33115615717772,-18.939345367172134
0.6621526719387719,142.25204427926982,-21.530585162820614
0.5321001426304431,257.55643596500374,-24.108724067468394
0.5819707214579063,103.49591767751846,-20.149232196954237
0.6557906969392473,73.25556785461072,-18.64840639219139
0.6498864469379967,42.51426080898065,-16.285346324453435
0.20983187779120133,301.5998690943679,-24.794311486977165
0.4281033240095582,945.5996575121455,-29.757073062395783
0.5827293810894036,305.9918790595069,-24.857099005781656
0.4110027323891832,399.55997364667365,-26.01581975812596
0.5337264136069825,655.0687794065263,-28.162869014399206
0.48434985397823427,202.3447832057608,-23.060920120181372
0.4924731054006209,248.67803294791813,-23.95637423424912
0.49537623406224063,143.1376995909464,-21.557540332566706
0.5793095721019847,143.33774372443267,-21.56360563969571
0.49053873586992547,406.55100622764115,-26.09115040295554
0.37220511099870507,82.0216787091307,-19.139286535963265
0.5226842034108701,202.81366275992892,-23.070972083603934
0.39212184626297125,22.706566099004615,-13.561514610795296
0.5688629193174707,219.31933071218455,-23.41076911894789
0.5271137830418098,335.9425087809657,-25.262649611532044
0.49845902445676216,603.5863619423391,-27.807394183134594
0.42115498044549193,541.8427687341994,-27.338732817827736
0.4230735031812616,62.444957720320154,-17.954973758942902
0.5346525120584977,70.06556595503459,-18.455046343739475
0.557362018079289,97.8179579393964,-19.90418592190959
0.5322041833582803,135.17412442335694,-21.308935651584363
0.5129867238010632,47.9089452096941,-16.804166092916216
0.5717024371942075,227.28167737177918,-23.565644258830403
0.3845049763629271,251.3543539841866,-24.0028641251985
0.45477551135222083,671.881664272103,-28.27292789305089
0.6964232810114489,191.12866621162266,-22.813258290950987
0.5865269026970638,113.035434205016,-20.532146069118596
0.5048074658557065,438.1529287465326,-26.416257189944417
0.4636850699326294,433.68275720471996,-26.371721553751687
0.45602727249156944,127.1374336000317,-21.042734405017537
0.4282614051610111,365.0354651425733,-25.62335060531781
0.4040269525771183,441.5423608215087,-26.449723753847316
0.5749675939204555,35.64341517126824,-15.519793092531202
0.6380209899176673,122.36277054549994,-20.876493017467745
0.47900759738382115,434.4154163254571,-26.379052288880587
0.6355927291428182,126.02279483230514,-21.004491068200437
0.4578579631481059,378.0830291850479,-25.77587183851034
0.5842468390842529,296.07553755073826,-24.71402526451771
0.5986875184794296,239.7664698929719,-23.797884491605835
0.5393383650508121,327.7359991514041,-25.15524147742246
0.42755219111306675,367.7486551589575,-25.65551093206198
0.6409608204838362,89.76983097633466,-19.531304074702415
0.4965163615198965,532.3338625176568,-27.261840931440254
0.6637295403341215,184.91710589257974,-22.66977087747234
0.7182915521223889,141.7280466206115,-21.514558014633167
0.3345519396811834,248.13052327209962,-23.94680191411563
0.5004841809299532,254.65686601519062,-24.05955390044148
0.6099539662257863,285.3440872968501,-24.553688778278342
0.3926889939212529,58.11813100861582,-17.64311639595424
0.6018291931649865,91.70682330055205,-19.62401649863421
0.4561833328364017,308.0885177356656,-24.886755127376993
0.39087937914475146,93.25100407563356,-19.69653516750531
0.6044724306188759,533.5258666084723,-27.271554799048218
0.41242829196354874,128.65260910073823,-21.094185982149494
0.5864396440082882,343.6073949569481,-25.360625019416176
0.5254232798086196,402.2429973889411,-26.044884922444954
