ssim,mse,psnr,brisque
0.5069112428873599,63.46923689876314,-18.02563276750248,59.928014943025886
0.5966146956660686,57.23795178254239,-17.576840844613418,70.26029873933916
0.5610307228633231,96.94592425632861,-19.865295554447005,62.725041536737734
0.4173214996026075,235.3616658814174,-23.717357293150773,61.285733615385396
0.3992116370838684,134.47611938164223,-21.286451680440265,45.125886420960654
0.45442747854004206,176.6155246460267,-22.47028875752132,42.75420023920046
0.1743645848142082,424.27541918336806,-26.276478712145057,53.896890455767874
0.2784231363481002,389.7968641249884,-25.908383409419628,55.50057899587452
0.4992097645154958,80.18449524661858,-19.04090399707931,57.22558955817553
0.25530515332155096,451.7795651166282,-26.549265830301273,45.314149339292584
0.3430257779226503,167.37740992885452,-22.23696843112036,55.754108333656944
0.39687781191634663,163.82810424312189,-22.143884057927465,61.95566533633334
0.4577996766770903,219.2735376017719,-23.409862232554133,58.9096913875463
0.2507910065408217,255.02452760071233,-24.06581951764844,75.63555495704938
0.5460000422109047,57.37643439948658,-17.587335559569944,61.05021490535498
0.4561553203348341,90.37448495767461,-19.560458352743467,66.99935315159959
0.43295073915587406,173.7885313752661,-22.400211131668584,54.425315815923085
0.5401147637497725,358.2877665544096,-25.54231979785937,69.18295967672313
0.5095239569216437,166.7530634355892,-22.220738211250257,62.30213611505471
0.4186782928894452,341.65866685457956,-25.33592441945516,61.5470318470129
0.481409366616967,299.7763760424809,-24.767974051678912,63.72675809662414
0.4535316590999964,177.77117714182629,-22.498613481810374,63.56005435274378
0.37622203918518554,347.0110395320681,-25.403432913084426,60.15194757478329
0.4503483658853322,483.9963036407931,-26.84842044878841,60.03789989543415
0.44579677082899277,460.92322145006256,-26.636285885618783,60.66081680521049
0.29342814712671084,637.0560093822679,-28.04177616787981,56.30998015794805
0.2934434488515333,125.70250344533183,-20.99343927023005,67.2452482945175
0.2709989171484413,1980.5436352008253,-32.967844151918015,74.18048154862274
0.21193038600605188,264.2190802925258,-24.219641765129932,60.48380761320627
0.35297544236195416,425.1480704433634,-26.28540212348941,57.01923110588959
0.3891043858601627,195.5249286224815,-22.912021360183175,67.68929738068468
0.5964369250361398,115.95627810555209,-20.642942671851866,67.6023830731884
0.2836440426275106,84.16998167232008,-19.251572326100067,64.90968608478849
0.3934589389466212,172.71892064209055,-22.37339915334461,46.64485601774092
0.33643196133261877,346.109898112076,-25.392140195021252,57.94943643452049
0.26360450193210083,392.70786555083356,-25.940695998472314,53.423184878706564
0.43159329813232816,288.76135385277496,-24.605390693284864,59.16786906783656
0.5178109835423093,14.96048328166578,-11.749456231521417,78.49795343089133
0.5368300269965894,88.42574395450077,-19.465787223626762,69.14851567032744
0.5218589921161426,167.65226669404652,-22.24409429557632,61.82059976483853
0.38031780800742754,290.95817197630987,-24.63830559482264,59.64525559421642
0.4171777407432955,136.25787746888832,-21.343616195165666,49.183158467562265
0.6219370856448976,86.84227665811079,-19.38731200400694,79.9565326789411
0.6280999763440032,53.86980136147758,-17.31345374139361,81.67937955872546
0.1097020435594755,308.6179586668388,-24.894211943226626,58.28580496672927
0.27235597746091206,1032.4723965659346,-30.138784495009844,57.21472146657433
0.4622222278840474,346.20402706302076,-25.393321153044713,51.410683787641545
0.291190965986416,449.881178407479,-26.530978240507427,53.245928349129684
0.3928789886678846,747.9289105187074,-28.738603208101136,55.13382798138636
0.40304977792620933,207.97430113949605,-23.18009673602953,67.53386212402617
0.3529308943864343,294.1303107449747,-24.68539781769849,52.999606078835626
0.39036186780166293,159.1765684154394,-22.018791377933937,59.05813971359882
0.34831282918444484,244.00032277679904,-23.873904008472948,36.012031914193216
0.34859389590375284,472.12229938428845,-26.740545136081934,58.505110913156244
0.28660266393839146,89.78898524800006,-19.532230633998765,66.68826982437778
0.3066227237471635,247.50431121927184,-23.93582768208711,60.51517900076939
0.3695585795404339,26.452147821815693,-14.22460940994725,97.28185192736842
0.40858744405611974,238.28064270321914,-23.77088762830555,64.93920286647207
0.37085001508435,363.0024685750491,-25.599095784379763,58.39413837206084
0.3360759801061929,688.2000697290044,-28.377147122879922,55.32925056418057
0.2632254959825363,631.4601898982369,-28.0034597586917,53.03544685194126
0.31145254292918917,63.274135747223596,-18.012262219018034,72.72399660349922
0.4240611149199799,90.98898118462895,-19.589888022061597,66.99780400451331
0.41840069506688143,107.15650879344221,-20.300185556599267,66.98020524015541
0.4066026626731937,160.4123478435752,-22.05237795331736,63.00492131306973
0.3429382517630891,58.40604710918302,-17.664578144101892,62.58821299637506
0.42296103150092373,278.05914940208413,-24.44137189898312,55.79265778042915
0.2872005043805742,284.81523372484776,-24.54563214409012,67.8107372194107
0.2933552899254063,705.1489939987862,-28.48280890657906,56.74809283016734
0.5884088144017784,197.95744854207422,-22.965718475879015,68.82380459519695
0.4848057690119788,116.03587165369932,-20.64592268993848,64.63693564114621
0.33950197303060825,504.28625900081346,-27.026771344858712,53.80466912815879
0.3173419251088748,477.08725574692414,-26.78597815568127,57.2077388304717
0.3286808630568837,170.60254620513135,-22.319855086286108,59.43557320399859
0.260586388955851,392.0084730576607,-25.932954541694826,55.63228681778125
0.2310902933020649,486.42283804710166,-26.87013957311121,53.90590778122905
0.5455447378733582,41.194703997620636,-16.148413866047594,85.14026125386428
0.531458910885129,143.0475184044521,-21.55480328044105,66.7918009564049
0.3409849976426727,444.5960377243427,-26.479655879128554,57.77651556479415
0.49618563775001123,153.13313856539096,-21.850691837664904,63.09795713938476
0.28786467623976497,440.07960191369057,-26.4353123908867,53.98227764749717
0.49493908909695217,346.71590259711854,-25.399737616211734,55.432494774153355
0.4120655277655592,289.86900724398265,-24.622017831285007,56.975601992271976
0.40262980267163023,360.73414737016276,-25.571872549119334,62.77804159810589
0.2637283795402519,405.8498250145777,-26.08365363053599,54.387014309082446
0.5050036688030702,115.5072028029184,-20.62609066825803,54.44716548021162
0.36072053324547876,646.2221530764385,-28.103818419421405,54.455949653714555
0.5819880036738394,214.97009163050433,-23.323780415743833,59.61015366509329
0.604856994826108,176.33167006415357,-22.46330320801156,64.76966761343564
0.21290198919023712,264.1209962655545,-24.2180292676475,58.07259783656568
0.4047643534665743,280.8006210715977,-24.48398064026391,64.97639951916696
0.5484089789065959,277.60602601731625,-24.434288891519227,69.18282277612226
0.2970900794408337,72.55406925571259,-18.606617752264288,66.73180578196465
0.507533737638029,132.72990128971554,-21.229687714121468,67.58453084097093
0.2912173638370851,308.49612517312244,-24.892497135021628,61.721561834912194
0.2999204125623781,123.35506493851608,-20.911569862512835,65.5335854267224
0.45201155107664737,683.4483754214674,-28.347057155149184,52.73638513424382
0.27717717238664824,150.0874962967379,-21.76344512926009,59.72077808733522
0.4197940542859489,371.708466127895,-25.70202452811507,63.448868178126844
0.38890240659487435,490.5737978771077,-26.907043483113057,59.32190386224474
