ssim,mse,psnr,brisque
0.6323838536376425,38.176937371674725,-15.818010855052314,56.61194579559546
0.6718979105053655,35.96496182699993,-15.558796036794273,59.272591733634584
0.6867993134642524,52.99070991608106,-17.2419973779271,59.58963430601713
0.5148766166503805,163.87312223255705,-22.145077282910556,56.38452219202051
0.45332226227598327,110.05270517529574,-20.41600722293857,42.82634912911632
0.4986952279151627,150.07308930328065,-21.763028227237356,20.22352486582983
0.19933370645562454,405.84969999024514,-26.08365229266709,41.77306177554257
0.3221902696599096,323.1243904578258,-25.093697411852443,49.450777431813634
0.6334111145963812,47.747144609604845,-16.78947404875338,61.62247027339956
0.38171138946025956,391.2125852093365,-25.924128174832855,49.92815994037946
0.415262679579718,134.94629064891092,-21.301609513389984,55.649021444363
0.5148203646245556,108.11735945110924,-20.338954303876182,56.594110157602216
0.5358054099740762,156.58650117233339,-21.947543201800798,53.19240944398936
0.2957235126149092,187.88082056562718,-22.738824482875884,64.68139328703111
0.6114153199934974,42.380352924730836,-16.271645690011308,51.680740897702634
0.5386965823924381,67.53021213675024,-18.294981139979157,63.788204128728324
0.528838943989581,119.33059698241327,-20.767518133007734,55.401849549171374
0.6163077341708809,247.61501319830174,-23.937769729470784,63.54679422702711
0.6362006036768039,111.34735071748223,-20.466798883438685,59.576961639423615
0.5053198182455704,234.71960381841131,-23.70549363457187,53.97361676871125
0.5713818126712648,154.29543057271414,-21.883530647122708,61.277587927803296
0.5456694617163775,135.96241198726992,-21.334188604084492,61.362446627246726
0.4457779901834765,277.8433942521378,-24.438000758597514,51.53908301430383
0.5114116810015877,385.45165091308354,-25.85969910121029,48.28098244624843
0.5555244101218751,322.63328649499164,-25.087091720899597,55.64291388161129
0.35120074807827373,555.3535680417989,-27.445695664725932,43.285024314623655
0.4258519239694095,72.111146171355,-18.58002398513896,60.826721811807914
0.30425016530918686,1849.585514090274,-32.670744153697086,37.404852434159665
0.2592846482221275,218.78907403644993,-23.400256302566483,49.53977592056057
0.4324244892681682,330.30476979797345,-25.18914845208165,51.95805324538739
0.4732460757927973,142.43884760927048,-21.53628451389752,46.66754128179761
0.6669477390503954,68.82977278871914,-18.377763359235082,57.59162823427718
0.3082485419453651,77.30517361750375,-18.882085598736435,54.51651784046905
0.436969293950371,161.5250183036622,-22.082397989255114,35.78967611904861
0.4470990240424634,276.8955197123249,-24.423159287323703,56.54044863537953
0.3514514576888473,319.8699970717162,-25.04973506363352,44.3136881297514
0.518154224345733,221.4875594842102,-23.453493377866717,48.24886335018854
0.5597268368458989,10.211198609558423,-10.090767233762783,59.09432849822119
0.6024975662401457,65.49932292351474,-18.162368106467266,65.86671229501857
0.6298681343852144,116.63790298486559,-20.66839702929591,62.43806670428441
0.45932542065519316,235.16823545198127,-23.713786605182573,55.664723772051474
